,unique_ide,mean_lst,max_lst,min_lst,sd_lst,latitude,longitude
495,3780/008_2018,303.88638783269977,303.88638783269977,303.88638783269977,0.0,37.772226088630696,-122.40609174052474
496,1493/001_2018,298.368,298.368,298.368,0.0,37.77942940664903,-122.50356458166596
497,3956/004_2018,303.8803100775194,303.8803100775194,303.8803100775194,0.0,37.76502301525239,-122.40227903030402
498,0164/031_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79796860657916,-122.40286340791924
499,0288/031_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.79042731050304,-122.40248498916095
500,0509/009A_2018,301.2404098360656,301.2404098360656,301.2404098360656,0.0,37.79962371118063,-122.43570631142325
501,0670/012_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.78790250527151,-122.42103454684684
502,3777/055_2018,300.33751824817534,300.33751824817534,300.33751824817534,0.0,37.77905112547714,-122.39830388020133
503,0938/016_2018,300.01463829787247,,,,37.79855729479426,-122.44391009313482
504,4909/032_2018,302.63555555555564,302.63555555555564,302.63555555555564,0.0,37.72151508950456,-122.3900605389488
505,0595/017_2018,301.12521739130426,301.12521739130426,301.12521739130426,0.0,37.79430680271722,-122.42227303725332
506,1064/032_2018,300.7579757085021,300.7579757085021,300.7579757085021,0.0,37.781761403526986,-122.45523269926024
507,0267/015_2018,300.69268930467086,300.886913580247,300.886913580247,0.0,37.791903723963785,-122.4002826037207
508,0165/007_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79778834658205,-122.40185848216905
509,4025/003B_2018,304.5536964980545,304.5536964980545,304.5536964980545,0.0,37.76086696435786,-122.40742983290662
510,0490/045_2018,298.43014583393915,297.8865546218489,297.8865546218489,0.0,37.8002418366656,-122.4385096421921
511,3708/040_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78973634818809,-122.39935204014036
512,0572/017_2018,301.12521739130426,301.12521739130426,301.12521739130426,0.0,37.79637195648996,-122.42150963116411
513,0278/019_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.78961959878422,-122.41828652605042
514,0650/023_2018,301.1990476190477,301.1990476190477,301.1990476190477,0.0,37.78940321638604,-122.42748728808972
515,0293/010_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.7894706802396,-122.40411311095392
516,5253/039_2018,302.5280337385692,302.99538461538475,302.99538461538475,0.0,37.74127875150326,-122.3893183965771
517,0643/003_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.79084473571553,-122.42126337219082
518,0111/003_2018,297.06386100386106,297.06386100386106,297.06386100386106,0.0,37.80116108032644,-122.40131797759474
519,0113/006_2018,297.49530786888846,297.06386100386106,297.06386100386106,0.0,37.80048198329941,-122.40292210379526
520,1022/026_2018,300.0651260504202,300.0651260504202,300.0651260504202,0.0,37.78758815320786,-122.4465789869438
521,3726/013_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.77946920468225,-122.4079219311849
522,3787/033_2018,300.33751824817534,300.33751824817534,300.33751824817534,0.0,37.77935001191716,-122.39472098645264
523,0235/025_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79412369307968,-122.39685154671972
524,0851/013_2018,303.26286821705406,303.26286821705406,303.26286821705406,0.0,37.77283583538807,-122.42696712588643
525,0339/014_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.78373134073917,-122.41226101198436
526,0836/005_2018,302.86285149693475,303.9268679245282,301.88266666666686,1.0221006289215677,37.77505774854877,-122.4199658253914
527,3987/007_2018,299.8885925925928,299.8885925925928,299.8885925925928,0.0,37.76472624499197,-122.39452193883304
528,0331/018_2018,301.4089682539681,,,,37.78474840891587,-122.40976614569388
529,4108/003O_2018,303.8803100775194,303.8803100775194,303.8803100775194,0.0,37.759266465968594,-122.38879791058304
530,3787/024_2018,300.33751824817534,300.33751824817534,300.33751824817534,0.0,37.77814814044041,-122.39444068906865
531,0340/007_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.78361263284679,-122.40988635798789
532,3508/024_2018,301.88266666666686,301.88266666666686,301.88266666666686,0.0,37.775871540003926,-122.41562249802963
533,0267/016_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.79191988328047,-122.40059760938644
534,2694/001_2018,301.0468774703556,301.0468774703556,301.0468774703556,0.0,37.76061319994258,-122.43641427346176
535,5583/012_2018,303.3085057471263,303.3085057471263,303.3085057471263,0.0,37.7398340402482,-122.40472449885432
536,3615/016_2018,304.1786100386102,,,,37.7556487623374,-122.41841140663828
537,3550/001_2018,303.26286821705406,303.26286821705406,303.26286821705406,0.0,37.76842515786872,-122.41371299584743
538,0740/045_2018,301.6758403914926,301.1990476190477,301.1990476190477,0.0,37.78344429836221,-122.4185649970904
539,0339/019_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.78369554433581,-122.41122451662036
540,0491/028_2018,301.2404098360656,301.2404098360656,301.2404098360656,0.0,37.79997858288426,-122.43730521415212
541,2025/003B_2018,299.52137614678895,299.52137614678895,299.52137614678895,0.0,37.7542727494568,-122.4826408275244
542,0322/001_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.78528286566922,-122.4147866079415
543,0229/018_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79464358808176,-122.401144484393
544,0295/006_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.788672673852574,-122.40766264872272
545,3722/020_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78669450878687,-122.39889091935372
546,0343/008_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.782447546460375,-122.41152753461245
547,0341/009_2018,301.4089682539681,,,,37.784131253394094,-122.40877124073604
548,3707/016_2018,298.7633948339484,,,,37.78742225394392,-122.40093194220178
549,3775/015_2018,300.33751824817534,300.33751824817534,300.33751824817534,0.0,37.78126470003031,-122.3932290407664
550,0522/019_2018,300.05570996528655,301.12521739130426,299.022092050209,1.0515626705535182,37.80006435521483,-122.4246803261899
551,0287/010_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78998762443022,-122.40481742660606
552,0344/004_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.78223364476274,-122.41321914908744
553,3736/099_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.7869048965844,-122.39747675265848
554,0271/027_2018,298.7633948339484,,,,37.79076416178897,-122.40612377679028
555,5273/014_2018,302.99538461538475,302.99538461538475,302.99538461538475,0.0,37.73885566883309,-122.38895486232096
556,0836/010_2018,303.9268679245282,303.9268679245282,303.9268679245282,0.0,37.77457776397167,-122.42053463216084
557,1078/072_2018,300.0651260504202,300.0651260504202,300.0651260504202,0.0,37.78369926000016,-122.43929347035876
558,0339/017_2018,301.4089682539681,,,,37.7839158102941,-122.41126913174791
559,2513/002_2018,296.41786407766983,,,,37.735761473141565,-122.50237164907448
560,0111/004_2018,297.06386100386106,297.06386100386106,297.06386100386106,0.0,37.80119350028541,-122.4010616248408
561,0315/003_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78675087747464,-122.40846681346022
562,3548/031_2018,303.26286821705406,303.26286821705406,303.26286821705406,0.0,37.7668907862931,-122.4195127115682
563,3786/015_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.77627076423741,-122.39650600001823
564,3703/033_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.78069439032245,-122.40966881312607
565,0294/013_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78915722521273,-122.40657169022566
566,0523/013_2018,301.12521739130426,301.12521739130426,301.12521739130426,0.0,37.79985531233636,-122.42351407568864
567,3572/023_2018,304.5536964980545,304.5536964980545,304.5536964980545,0.0,37.76437430363468,-122.4132654380512
568,3785/022_2018,299.36666666666673,299.36666666666673,299.36666666666673,0.0,37.77486963086229,-122.39891358531136
569,0025/014_2018,299.8510077519379,,,,37.80622437455021,-122.42167149441131
570,0294/008_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78887949480335,-122.40592080962804
571,0240/002_2018,300.886913580247,,,,37.793383736513896,-122.4032308504782
572,3727/014_2018,302.3830830039525,302.3830830039525,302.3830830039525,0.0,37.77765555687504,-122.410401545582
573,0293/007_2018,299.89658448984056,301.3270042194094,298.7633948339484,1.281804692733366,37.78893874063947,-122.40493925154962
574,3508/054_2018,302.3185131539802,302.3830830039525,302.3830830039525,0.0,37.77638707216222,-122.41544435777556
575,3704/022_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.78158265867364,-122.40852017781984
576,0306/007_2018,301.3270042194094,,,,37.787339704624245,-122.41063212216866
577,1701/001A_2018,291.6264114832538,,,,37.762527407710365,-122.50949070627706
578,3731/001_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.77937939120375,-122.40710157281949
579,0294/006_2018,301.3270042194094,,,,37.78893225837295,-122.40551265275477
580,4083/004_2018,304.79952569169944,304.79952569169944,304.79952569169944,0.0,37.760175477082825,-122.41204069284647
581,3776/151_2018,300.33751824817534,300.33751824817534,300.33751824817534,0.0,37.779651489214864,-122.39547727928436
582,0304/015_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.7872621537268,-122.41425019474802
583,0268/017_2018,299.37342385561243,298.7633948339484,298.7633948339484,0.0,37.791582730998336,-122.40227553790434
584,3764/014_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.784129920564325,-122.39441445768236
585,0309/023_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.788302650311095,-122.4062568383338
586,0307/007_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78736889922633,-122.40963208679386
587,0309/001_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78840656752951,-122.40541373547602
588,3785/003_2018,303.47214007782117,,,,37.77534800550119,-122.39767569714547
589,3732/029_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.779017001557136,-122.40555963319956
590,5242/001_2018,299.62007272727277,299.62007272727277,299.62007272727277,0.0,37.74126908528507,-122.38762635413346
591,3775/102_2018,300.33751824817534,,,,37.78156305887949,-122.39331619217664
592,3987/008_2018,299.8885925925928,299.8885925925928,299.8885925925928,0.0,37.76504293963941,-122.39452918662018
593,5981/011_2018,302.3990697674418,302.3990697674418,302.3990697674418,0.0,37.72902457427677,-122.40447961037869
594,3502/010_2018,303.26286821705406,303.26286821705406,303.26286821705406,0.0,37.77056774784013,-122.42286156436796
595,3727/001_2018,302.3830830039525,302.3830830039525,302.3830830039525,0.0,37.77876602478194,-122.4109186601205
596,3763/006_2018,291.9657370517929,291.9657370517929,291.9657370517929,0.0,37.78319488375634,-122.39425391401952
597,3726/152_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.78040490972152,-122.40860322301477
598,0261/015_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79293965210169,-122.40020693976378
599,3728/048_2018,302.3830830039525,302.3830830039525,302.3830830039525,0.0,37.77571995388816,-122.41362811359124
600,0689/200_2018,301.1990476190477,301.1990476190477,301.1990476190477,0.0,37.78663783220045,-122.42362272526243
601,0228/010_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79411666988826,-122.40242362614656
602,0287/017_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.79033372376131,-122.405301610372
603,3704/015_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.78217085762068,-122.40777608459494
604,0163/008A_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79743297901912,-122.4046668914456
605,0161/039_2018,297.58708487084857,,,,37.79742525402762,-122.4077969444941
606,0327/012_2018,301.3270042194094,,,,37.78576958871326,-122.40767726487724
607,3703/058_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.78121923109503,-122.41078487065224
608,0301/017_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.78775054644685,-122.41793168824296
609,0306/022_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.7877124994321,-122.41070825639736
610,0336/002_2018,303.2142055076945,,,,37.78291191664279,-122.41611763726468
611,3706/048_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.7857918221896,-122.40508088187909
612,8721/010_2018,299.36666666666673,299.36666666666673,299.36666666666673,0.0,37.77037477807343,-122.387069830044
613,0999/026_2018,301.27240816326537,301.27240816326537,301.27240816326537,0.0,37.78993708391194,-122.44554696780978
614,3525/010_2018,303.9268679245282,,,,37.77153536873171,-122.4094027739352
615,0291/005_2018,298.7633948339484,,,,37.7898790444813,-122.40118844233696
616,0260/007_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.79230099576042,-122.40167623437834
617,3722/001_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.7876716574796,-122.3997629265468
618,3735/008_2018,298.7633948339484,,,,37.785535111106775,-122.39712517927116
619,0116/020B_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79994090993599,-122.40872543799586
620,0872/002_2018,303.26286821705406,303.26286821705406,303.26286821705406,0.0,37.77052438705844,-122.4256720272456
621,0349/004_2018,303.47214007782117,,,,37.78132890948561,-122.41278712936942
622,3958/001B_2018,303.8803100775194,303.8803100775194,303.8803100775194,0.0,37.76515827519486,-122.40423345245564
623,0595/005_2018,301.12521739130426,,,,37.79417294823272,-122.42266235012885
624,0738/020_2018,301.8486545811939,302.3830830039525,301.1990476190477,0.5920176924334184,37.78339143350935,-122.42236556771049
625,3504/019_2018,303.26286821705406,303.26286821705406,303.26286821705406,0.0,37.772199094425055,-122.42018113072191
626,0227/011_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.793926768740825,-122.40368637725138
627,0085/005_2018,297.06386100386106,297.06386100386106,297.06386100386106,0.0,37.80232716935966,-122.40329844203636
628,0173/005_2018,297.58708487084857,,,,37.7971522161276,-122.39991524191856
629,0644/014_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.79082810858958,-122.42043934550672
630,0268/012_2018,299.8375482853835,298.7633948339484,298.7633948339484,0.0,37.79172207839151,-122.40198425469316
631,0315/001_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78711222662475,-122.40845977046531
632,1007/008_2018,301.27240816326537,301.27240816326537,301.27240816326537,0.0,37.788549315385566,-122.44601039983765
633,3505/009_2018,303.9268679245282,303.9268679245282,303.9268679245282,0.0,37.77334968797768,-122.41953010111924
634,3788/002_2018,293.0907985564451,291.9657370517929,291.9657370517929,0.0,37.78107469226944,-122.39170566167058
635,0310/020_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.788514489263065,-122.40455671736764
636,0266/006_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.791575751708926,-122.39936340680836
637,3729/024_2018,303.8867116734344,303.88638783269977,303.88638783269977,0.0,37.77426855795082,-122.4118092247292
638,3758/131_2018,303.88638783269977,303.88638783269977,303.88638783269977,0.0,37.77408985217774,-122.40765184523396
639,3780/056A_2018,303.88638783269977,303.88638783269977,303.88638783269977,0.0,37.77301682575675,-122.40448094483554
640,0237/008_2018,297.58708487084857,,,,37.79358078832829,-122.3993283682273
641,0503/030_2018,298.93037265599867,,,,37.800955039722616,-122.42497394629706
642,0050/021_2018,299.8510077519379,299.8510077519379,299.8510077519379,0.0,37.80402295200713,-122.41591475819494
643,3774/013_2018,298.11999512617234,298.7633948339484,298.7633948339484,0.0,37.78352289890939,-122.39171504692315
644,3749/001_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78695788499342,-122.39446158660978
645,0324/024_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.7855986406182,-122.41242324263852
646,0763/005_2018,302.3830830039525,,,,37.78141009020304,-122.41952274803948
647,0293/004_2018,298.7633948339484,,,,37.78904824583111,-122.40400379298538
648,0329/001_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78546976035216,-122.40661576277355
649,1541/040_2018,300.4404273504272,300.4404273504272,300.4404273504272,0.0,37.78069281369697,-122.46174480914944
650,0268/006_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.79139206098461,-122.4013069853598
651,0503/028_2018,299.022092050209,,,,37.80090776108208,-122.42583002215558
652,0196/025_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79601214690243,-122.40255811560569
653,0257/001_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.79220955130891,-122.40614101953072
654,0310/004_2018,300.34680063085074,,,,37.78826600431878,-122.40386423064864
655,1443/040_2018,300.0866079295154,300.0866079295154,300.0866079295154,0.0,37.7824648990767,-122.47028749541658
656,0176/024_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79702866768733,-122.40418379666448
657,3722/019_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.7867757265126,-122.39864355389852
658,3727/002_2018,302.3830830039525,302.3830830039525,302.3830830039525,0.0,37.77849929070461,-122.41048581275294
659,3725/101_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.78063712973586,-122.40743265022483
660,0141/003B_2018,292.56649650944274,290.91198443579765,290.91198443579765,0.0,37.798864080514726,-122.4002635834947
661,3951/006_2018,301.97355217177324,303.8803100775194,299.8885925925928,1.995858742462633,37.76545200813686,-122.39746168577544
662,0164/010_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.7976362487976,-122.40306235076172
663,0260/001_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.79279575520117,-122.40135328059216
664,0280/009_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.78857633020745,-122.41592832995336
665,0287/023_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.79041377036018,-122.40448280266956
666,0106/001_2018,297.06386100386106,297.06386100386106,297.06386100386106,0.0,37.801941731804895,-122.4032048357793
667,0291/006_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.789525360498686,-122.40161029912106
668,2411/001_2018,300.2082296650717,,,,37.74303091185753,-122.47045648499946
669,7519/018_2018,298.8709401709402,298.8709401709402,298.8709401709402,0.0,37.744690727918,-122.4385892308014
670,0976/001_2018,297.2918222222224,,,,37.79203736673793,-122.44320400117226
671,0305/009_2018,301.39433181922544,,,,37.78709779501446,-122.4125377449803
672,3759/011_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.77602225853781,-122.40293221442418
673,3702/048A_2018,302.3830830039525,302.3830830039525,302.3830830039525,0.0,37.7799380489209,-122.41250676744411
674,0136/005_2018,297.06386100386106,,,,37.80035307893162,-122.40104685373926
675,3717/002_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79192910570477,-122.39383479837082
676,0793/028_2018,301.88266666666686,301.88266666666686,301.88266666666686,0.0,37.778262494730456,-122.42428247365277
677,0348/026_2018,302.3830830039525,,,,37.78153739595182,-122.41415649263158
678,3703/061_2018,303.4622395589678,303.47214007782117,303.47214007782117,0.0,37.78052298075068,-122.41176828320884
679,3715/003_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79314549446399,-122.39254140587596
680,0493/007_2018,299.022092050209,,,,37.80047545631739,-122.43350222551398
681,0755/003_2018,301.3321673881675,,,,37.77978146000712,-122.43249735111534
682,3705/004_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78486338319578,-122.40513490118228
683,3715/025_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79301164307789,-122.39237359401946
684,3725/025_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.78007593539682,-122.40713863739272
685,0321/039_2018,301.4089682539681,,,,37.78458804173948,-122.41723931549436
686,0743/204_2018,302.3830830039525,302.3830830039525,302.3830830039525,0.0,37.78254492077781,-122.42150488158116
687,3708/023_2018,298.7633948339484,,,,37.78959595706763,-122.39918088804444
688,3777/044_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.777478730663965,-122.3981899238013
689,0310/013_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78809599444637,-122.40464659001368
690,0192/019_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.79547930702985,-122.409458218593
691,3757/046_2018,303.9268679245282,303.9268679245282,303.9268679245282,0.0,37.772006456269885,-122.40900556182264
692,3708/097_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78965313279474,-122.39864004793492
693,3728/076_2018,302.3830830039525,302.3830830039525,302.3830830039525,0.0,37.77640801460422,-122.41388206339518
694,0288/010_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.79014482732556,-122.40335518899342
695,0261/005_2018,299.4324867083321,297.58708487084857,297.58708487084857,0.0,37.79236680112497,-122.40014830514065
696,0136/006_2018,297.06386100386106,297.06386100386106,297.06386100386106,0.0,37.80022864061118,-122.40102185339568
697,0176/007_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79653277918716,-122.40384518211803
698,3704/078_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.78208328306901,-122.4097407659333
699,0163/009_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79740862805017,-122.40485614191569
700,0130/001_2018,297.58708487084857,,,,37.79928803135349,-122.40921608487216
701,2423/021_2018,299.4939795918367,299.4939795918367,299.4939795918367,0.0,37.73933904351648,-122.47940168507544
702,0256/002_2018,300.73523366979714,,,,37.791810316507615,-122.40780134517344
703,5583/004_2018,303.3085057471263,,,,37.74117174040053,-122.40470080901612
704,0175/032_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79691001221151,-122.40249686861644
705,0332/004_2018,301.4089682539681,,,,37.7843648648906,-122.41149614332508
706,3722/069_2018,298.7633948339484,,,,37.78684552962609,-122.40069724434026
707,3519/005_2018,303.9268679245282,303.9268679245282,303.9268679245282,0.0,37.77293998960031,-122.41103196093576
708,0346/016_2018,302.3830830039525,,,,37.78222001364122,-122.41630138691671
709,0310/019_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78848926679664,-122.40475314723204
710,1049/034_2018,301.27240816326537,301.27240816326537,301.27240816326537,0.0,37.78687788591993,-122.44051916220285
711,3571/001_2018,304.5536964980545,,,,37.76502717634167,-122.41550777163845
712,0694/017_2018,301.4089682539681,,,,37.786501281238415,-122.42037230378403
713,0311/013_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78874682656991,-122.4030337220701
714,3735/009_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.7854449535408,-122.39736174182444
715,0173/006_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.797009701940105,-122.3998858423062
716,3722/003_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78729704646533,-122.39936686321737
717,3715/006_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.792877791575,-122.39220578235702
718,0272/006_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.79046335323616,-122.40810925762167
719,3763/009_2018,291.9657370517929,291.9657370517929,291.9657370517929,0.0,37.78280886592835,-122.3943538137835
720,0294/017_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78926636917559,-122.40626018536216
721,0327/008_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.785914309639786,-122.406772142036
722,6363/001_2018,300.1593600000001,300.1593600000001,300.1593600000001,0.0,37.710115836523066,-122.41244502440532
723,0715/011_2018,301.3722830944675,301.4089682539681,301.4089682539681,0.0,37.78559199561385,-122.42007433502822
724,0312/004_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78759842821844,-122.40409043999946
725,0284/010_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78936026039454,-122.4097919224422
726,3794/014_2018,300.07859718024594,300.33751824817534,300.33751824817534,0.0,37.7800944295145,-122.39063208760858
727,0317/003_2018,301.4089682539681,,,,37.78615588895208,-122.41168744954774
728,1518/033_2018,299.42368932038823,299.42368932038823,299.42368932038823,0.0,37.77972177928943,-122.48618860768134
729,3775/016_2018,300.33751824817534,300.33751824817534,300.33751824817534,0.0,37.781021046024335,-122.39352760894208
730,3722/004_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.787209328111416,-122.39921082206612
731,3733/030_2018,303.47214007782117,,,,37.7807321703122,-122.40358820680034
732,3756/032_2018,303.88681393892955,303.88638783269977,303.88638783269977,0.0,37.77358851314447,-122.4110167892485
733,0041/040_2018,299.8510077519379,299.8510077519379,299.8510077519379,0.0,37.80546948921497,-122.4124082787726
734,3733/020A_2018,301.8633659112834,,,,37.781280682894746,-122.4026978422226
735,0309/006_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78793708673682,-122.40574364094792
736,1844/001_2018,298.5662135922331,,,,37.76191854900394,-122.46638442299648
737,0340/004_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.78357026388628,-122.40940533386586
738,1458/041_2018,299.42368932038823,299.42368932038823,299.42368932038823,0.0,37.780327751531935,-122.48633945991278
739,0296/008_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78848202357572,-122.40917257598358
740,0296/007_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78849246748013,-122.40909100919106
741,3510/021_2018,303.9268679245282,303.9268679245282,303.9268679245282,0.0,37.77356958470781,-122.41578705112748
742,3722/005_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78709891514388,-122.39910114352864
743,3756/037_2018,303.88638783269977,,,,37.77397218793237,-122.4108721655286
744,0324/026_2018,301.4089682539681,301.4089682539681,301.4089682539681,0.0,37.78522430725852,-122.41144002925653
745,3786/020_2018,302.883316087722,303.47214007782117,303.47214007782117,0.0,37.77712402497621,-122.39600710223496
746,0339/011A_2018,303.47214007782117,303.47214007782117,303.47214007782117,0.0,37.78323573610246,-122.4122135098874
747,3707/061_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78864648940685,-122.40166921502262
748,0315/017_2018,301.3270042194094,301.3270042194094,301.3270042194094,0.0,37.78675995022778,-122.40940644226858
749,1009/029_2018,300.0651260504202,,,,37.78797476533644,-122.45007792771398
750,3708/009_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.7897635261838,-122.39790638747434
751,0224/004_2018,300.886913580247,300.886913580247,300.886913580247,0.0,37.79348811897097,-122.40810181622278
752,0237/010_2018,297.58708487084857,,,,37.793520027221625,-122.39960404263428
753,0025/021_2018,299.8510077519379,299.8510077519379,299.8510077519379,0.0,37.80630324858695,-122.421061241581
754,3736/095_2018,298.7633948339484,,,,37.786592204036666,-122.39760996469624
755,3775/022_2018,300.33751824817534,300.33751824817534,300.33751824817534,0.0,37.78063114725335,-122.39402117194456
756,0309/011_2018,301.3270042194094,,,,37.78777599352511,-122.40635145368256
757,3722/072_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.78724738527136,-122.3999588103
758,0175/003_2018,297.58708487084857,297.58708487084857,297.58708487084857,0.0,37.79694902044567,-122.40218343118524
759,3706/001_2018,301.3270042194094,,,,37.787175502177,-122.4035735941351
760,3733/091_2018,303.3799453181257,,,,37.7812589605368,-122.40292151255002
761,0288/007_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.79022495715844,-122.40269709942572
762,3509/015_2018,303.9268679245282,,,,37.7747946216277,-122.41483284640938
763,3733/018_2018,300.33751824817534,,,,37.78148086084779,-122.40244449522902
764,0271/001A_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.79110615497027,-122.40586066872548
765,0228/013_2018,298.9734034410692,,,,37.793991857078105,-122.4027871120729
766,0267/001_2018,300.886913580247,,,,37.79206534400468,-122.40001468925088
767,0287/018_2018,298.7633948339484,298.7633948339484,298.7633948339484,0.0,37.79034550229426,-122.40511133070562
